,lr_coef,rf_importance
MAP3K1,-0.0024446165479659805,0.0
CCDC130,0.0003294934127224143,0.0
RAD51D,-0.0010308307255240954,0.0
SH3GL3,-0.0016627394885366316,0.0
AREL1,-0.0028704278777746026,0.0
FAIM3,-0.0006502076113143251,0.0
C9orf156,-0.0014421727369074969,0.0
DNAJC3,-0.0006679406742517999,0.0
RUVBL2,0.0010528560054865424,0.0
DPF2,0.003913712564316146,0.0
CD6,-0.0006654137554677464,0.0
RP3-406P24.1,-0.0015325315389130467,0.0
MEST,-0.0038281778686947657,0.0
MAP7D3,0.003988334564375255,0.0
NOP14,-0.0003567720573626504,0.0
UPF3B,-0.00242213968942601,0.0
CYP4A11,-0.0017211680349036316,0.0
GGCX,1.246924648252165e-05,0.0
DDX19A,0.0033195209077690867,0.0
NFATC3,-0.0011106991865505395,0.0
CARKD,-0.005726374075769011,0.0016594110115236878
PPIL2,0.004618279192064229,0.0
TMPRSS6,-0.0021000216307409175,0.0
SMAD1,0.0009595727827642957,0.00010468319559228648
ALAS1,-0.0015907235824115086,0.0
JAK2,-0.0026557913807689257,0.0
FPR1,-0.0015220070592964548,0.0
VEZF1,0.0008508981216787024,0.0
LINC01314,0.0015944481008321762,0.0
MICA,-0.0016969483112130909,0.0
UNC119B,0.0032399829529166876,0.0
PIK3C3,-0.000903803416632891,0.0
NSG1,-0.0022433533012604593,0.0
GSN,-0.0012760375411500536,0.0
F7,0.00030270077730559574,0.0
TTC13,0.0002877823572417865,0.0
GSK3B,0.0015511112960160797,0.0
EHBP1L1,0.004441818167625357,0.0
TMEM57,-0.0019532114697579056,0.0
SEC23A,-0.002350196279480881,0.0
C1orf105,-0.001491854056111742,0.0
STRA6,-0.0009793115887890783,0.0
RND3,0.0016118837884592607,0.0
TGM2,-0.001492357308674903,0.0
TMEM8A,-0.0016917565971506707,0.0
MLH3,-0.0015470732461394957,0.0
CHRNA2,0.002809253881134133,0.0
BCL2L13,0.0005298369699246029,0.0
COQ7,0.0007413926883377897,0.0
KCNB1,-0.0032345069380575256,0.0
RPS6KA3,-0.0013583717076648336,0.0
MAP2K4,-0.0013179828217882584,0.0
DEAF1,0.0012758821172372515,0.0
CTNS,-0.002828362295744256,0.0
ART1,-0.00012987027613703967,0.0
HPS5,-0.0011211448081228314,0.0
ACVR1,0.0014082185711894782,0.0
KIAA0355,-0.0023464616871332468,0.0
C2orf42,-0.0029475059175101672,0.0
PSMC4,0.0013048875515284932,0.0
C2CD2,-0.00236681127423736,0.0006629606581870748
ATP10D,0.0023590142815699193,0.0
REEP1,0.0009908517936660557,0.0
PF4,0.0024083660226257783,0.0
GATA3,0.0009071456909238323,0.0
HARS2,-0.002742410873247064,0.0
EIF4E2,-0.00013011201584225786,0.0
MFSD11,0.0018105007083656505,0.0
PER2,0.0001594758699431371,0.0
LOC100506403,-0.0022128783015933043,0.0
ZZEF1,-0.001170468554049278,0.0
HIPK1,-0.002468536245334478,0.0
GCHFR,-0.00047097265094107096,0.0
PIGB,0.0023468933407782494,0.0
NAPG,-0.0010584622680249887,0.0
DOK3,-0.0015992077396527245,0.0
CALML4,-0.0007961143030178463,0.0
RAB29,-0.001310068628676318,0.0
S1PR4,0.002557921713446791,0.0
PRSS16,-0.0014421372771574372,0.0
STAP2,5.01935647189478e-05,0.0
RAP1GDS1,-0.0008427775178476188,0.0
LCMT2,0.005733418695775996,0.0
TFB1M,0.0004737497637801681,5.194805194805195e-05
BPIFA1,-0.003174605812117345,0.0
PRPS2,0.002051070581945503,0.0
SSSCA1,0.0007026053684719956,0.0
NXPH4,0.0014163597085334232,0.0
SCRIB,0.0010046377121225713,0.0
APPBP2,-0.004899646611661757,0.0
AACS,0.0005009990781448233,0.0
CUL4A,-0.002796965322845418,0.0
ASUN,0.00027905478148218,0.0
AP1B1,0.004898294347684282,0.0
VCY,0.0018458026360962357,0.0
POLR3K,0.0004333205176054712,0.0
LRIF1,-0.0006147625771674832,0.0
ERV3-2,-0.004590337812119921,0.0
ZNF215,-0.0026232550264229403,0.0
NTAN1,-0.00020669267827357575,0.0
ZCCHC8,-0.00039422231440633545,5.1939058171745157e-05
ACAN,-0.0036077761516247514,0.00020098275708031808
CCL14,-0.0026340779474101636,0.0
STX6,-0.00025623206016603866,0.0
TUBG1,-0.000540001596932326,0.0
KLC2,-0.002004203359809733,0.0
SLC7A4,-0.002300552753307285,0.0
SNAP29,0.0008903003333607171,0.0
DTX4,-0.0005324199909500368,0.0
RTEL1-TNFRSF6B,0.002679990012819017,0.0
DBP,0.002070568519228434,0.0
ZNF589,-0.000413896715469399,0.0
GRWD1,0.003207607767646661,0.0
BRD1,-0.0004329637262461334,0.0
DENND6B,0.0010409760471558067,0.0
RC3H2,0.0017272867093814821,0.0
CUTC,-0.0004539417273978667,0.0
SGSH,-0.002879795435021415,0.0
LGALS14,-0.0002127191120764822,0.0
EML4,-0.0020569924058507667,0.0
PLEKHG6,-0.001608770596034295,0.0
BCL9,0.0015485535033158586,0.0
SIRPA,-0.0011480423895220073,0.0
CLIC5,0.0004131644159814607,0.0
DOHH,0.003932349213898892,0.0
NUFIP1,0.002149756295011029,0.0
POLG,1.3460074577423938e-05,0.0
WASF2,1.3557696469362293e-05,0.0
STIM1,0.001883595271041635,0.0
NF2,0.00021029695481725822,0.0
SLA,-0.0013058161660859657,0.0
STAT5B,-0.0015665370952772917,0.0
ZNF587B,0.0011641365475086975,0.0
IFNA7,-0.0015475469981936474,0.0
ESPL1,-0.0011940295939971064,0.0
RNF5,-2.856561077749282e-06,0.0
CASP8,-0.0009235697840389324,0.0
ANAPC1,0.0009643004291759446,0.0
CEBPZ,0.0011167070315679264,0.0
KLHDC4,-0.0013848915513915941,0.0
MAFF,0.0033959878732946047,0.0
AIM1L,-0.00024090356388997965,0.0
ZNF79,0.0031831428677603687,0.0
SLC38A7,-0.001611120011100108,0.0
MIR6824,-0.003903620746883102,0.0
EPHB4,-0.00015754775898014605,0.0
GPX2,1.1067614061222471e-05,0.0
RELB,-0.0027400261959971348,0.0
RHOF,-0.0012864170246781386,0.0
NFKBIB,0.0014406084757035418,0.0
LTBP4,0.0021550170300099424,0.0
POMGNT1,0.002133994946391292,0.0
GCLC,-0.004448482704495122,0.0
SNX11,0.00024029332129202305,0.0
EPS8L2,-0.003692975522818754,0.0
DGCR2,-0.0032032484799992315,0.0
DGCR8,-0.0008322058534811486,0.0
ZFHX2,0.0017864834475167148,0.0
GTF2IRD1,0.0030457608502368104,0.0
PRAF2,0.00011652974386769523,0.0
SRBD1,0.0007923930414713109,0.0
JOSD1,-0.002469523590051537,0.0
AMPD3,-0.001612071686701236,0.0
ADAM12,0.001106566516366465,0.0
PANK2,-0.0024964170128688656,0.0
RC3H1,0.0017102113590136598,0.0
TYR,0.00047692345277713564,0.0
PAAF1,-4.525024496045653e-05,0.0
SLC6A12,-0.0014791345196046935,0.0
ZNF562,0.00028491102651296895,0.0
RLF,-0.0035689390456620693,0.0
CAPG,-0.0005371132651792568,0.0
ANK3,0.0031023790243965062,0.0
PEX6,-0.0014409093366727851,0.0
CLDN10,-0.0017271885696204963,0.0
ADORA1,0.001190951949325107,0.0
F13A1,-0.00015333570541608028,0.00038625205725226154
WDR11,0.0011460953334366186,0.0
GOT2P1,0.001166998809005991,0.0
ARPIN,-0.002425632373869263,5.2215733424939895e-05
MRS2,-0.0010692612682425648,0.0
ZMAT3,0.0026077049624271455,0.0
BGN,-0.0017964606514636083,0.0
ACOT9,-0.002165780658979773,0.0
SCNN1B,-0.0030696176412280188,0.0010844945605783228
OSBPL2,-0.001296454510069555,0.0
TRPM3,-0.0003095876181590329,0.0
APOBEC2,-0.0017584629321330172,0.0
STK16,-0.0012541457789890193,0.0
SEC14L5,0.0012679159299418391,0.0
CHRNA6,0.001678790932563908,0.0
ARL4C,-0.001144672890428119,0.0
ATG14,-0.0012260032095403226,0.0
CRELD1,0.00013727526299774106,0.0
FASTKD1,-0.0004101246697081666,0.0
BTRC,0.0015874850979272135,0.0
GLP1R,-0.00011897606546031986,0.0
RARB,-0.0012347684297233344,0.0
SEZ6L,-0.0012960514314515272,0.0
CA12,0.003118369142723518,0.0
MTG1,-0.0026992879148909315,0.00010282428547268735
SMAD4,-0.0022560454227534524,0.0
FAM175B,6.090301797044127e-05,0.0
DNMT1,-0.0007307376915797337,0.0
DNAJC13,0.002124010161617363,0.0
THOC1,0.0015132606652967062,0.0
PREP,-0.000882460441579719,0.0
C6orf106,-0.0006438787239487753,0.0
SERTAD3,0.0002910282012819435,0.0
RIC8B,0.00044585400360379335,0.0
RAB4A,-0.00013414366765859498,0.0
NLRP1,-0.002270609942315575,0.0
POLD1,-0.00019461157744982865,0.0
POT1,0.00020203901007331617,0.0
CTIF,0.00020674415451825602,0.0
COX16,0.0001982959246021143,0.0
CRHR2,-9.604077895591858e-05,0.0
METTL18,0.0014344792547091936,0.0
GPKOW,0.0005911117116297207,0.0
COX6B1P3,0.003858876861488395,0.0
UBAC1,-0.002412835112180828,0.0
SUGP1,0.0009595088180371975,0.0
ZC3H13,-0.004767105778911724,0.00024568905346528824
MKRN2,0.0005617459145240441,0.0
ANKRD36,-0.0013232477728593723,0.0
RPP40,0.0008217475189488307,0.0
MUC1,-0.00015158958818898898,0.0
CTRL,-0.00016842657727794767,0.0
BCL3,-0.0009519382255278303,0.0
MRTO4,0.0007121191428678933,0.00023181958359101213
RBM7,-0.00033175673489233004,0.0
C1orf216,0.0033101632048346467,0.0
ZNF451,-0.00298582926046887,0.00010298102981029815
GTF2H5,0.0005444619053833054,0.0
SMURF2,6.776096205707654e-05,0.0
TIMM44,0.002107404377880446,0.0
AGTPBP1,0.0007596379302573815,0.0
RSG1,0.0006090151569591282,0.0
MPI,0.0009550393948474925,0.0
PSEN2,0.0003019700029605145,0.0
LECT1,0.0012643307157799203,0.0
VPS33B,0.0002831775709322052,0.0
SPATA2L,0.004750021410925003,0.000198457448208692
KRT86,0.0009786065572898529,0.0
GSTM3,-0.00045532453904255046,0.0
THBS1,0.004589997630874199,0.0
TSC22D1,-0.0014048512759658024,0.0
SLC7A8,-0.0030959712372386075,5.2001368457064656e-05
SLC26A2,9.105884366751056e-05,0.0
SLC25A12,-0.0032604318714800043,0.0
SCRG1,5.9079122822069455e-06,0.0
AFF2,0.0006316555623815101,0.0
WDYHV1,0.0020612520759989545,0.0
RWDD2A,-0.0030916468118779568,0.0005105057592920587
GNL2,0.0007552880878627238,0.0
E2F3,0.0040714535136310796,0.0
TACO1,-0.003792285415939285,0.0
ABCG4,0.0030755568227646825,0.0
MEFV,0.004011217231521356,0.0
CLIP1,-0.0008878549038389088,0.0
EHD1,0.001206608077344081,0.0
TMCC1,-0.0012384254676937566,0.0
FGL2,-0.003959909200876047,0.0028824361116654928
MRPL46,0.0022039395251432317,0.0
TRIP6,-0.0026074269250379975,0.0
NGFRAP1,-0.0009436618332789652,0.0
STARD8,0.00031073332438844665,0.0
ITPR2,-0.00011375776095606845,0.0
ABCA1,-0.00034915730136278667,0.0
ADORA2A,0.0010573151887316686,0.0
FMNL1,0.0005942608986764958,0.0
DZIP3,-0.0004355979108580145,0.0
C1R,-0.00037205342995568326,0.0
C2orf47,0.000594133839959058,0.0
F8,0.0002560955138442401,0.0
ATP7B,0.0009488143060111458,0.0
LOC102724200,0.0007938511798512042,0.0
RPAP1,-0.0017366725475661967,0.0
SASH1,-0.0025463580534992596,0.0
ZNF202,-0.0014212396538867474,0.0
PLD1,0.0005909007191365149,0.0
PHKA2,0.0014291072628699582,0.0
PPIAP21,0.0010740047958126221,0.0
KLF9,0.0012349459392875148,0.0
SLC24A2,0.00023061577661058656,0.0
PEX12,0.0002233195608966774,0.0
TMEM11,-0.0037282084181667233,0.0
ARHGAP35,-0.0011956876659969245,0.0
TBX21,-0.0032285096951376836,0.0
HR,-0.0020826296141697315,0.0
PFKFB2,0.004094761939788415,0.0
SH3BP2,-0.0027454124055302557,0.0
KIFAP3,-0.0013679617857116652,0.0
SMAD3,0.0028705297760124103,0.0
INPP5A,-0.0008229141536868651,0.0
ARG2,-0.0015510538317893695,0.0
ANXA1,-0.00214332773341207,0.0
PAWR,-7.714527633212581e-05,0.0
MAGI1,0.0035019423849305255,0.0
NEUROD2,-0.000804795656153822,0.0
DAXX,-0.002111186683401007,0.0
CTRB2,-0.002067656810707285,0.0
NUBP2,-0.002512154204170611,0.0
FBXO2,-0.0022838310633349086,0.0
PPRC1,-0.0014150592208189519,0.0
LTBP2,-0.0023041566730169624,0.0
RGS12,-0.003110733879726581,0.0
CARHSP1,0.0001790775107229577,0.0
TPX2,0.0011520173755712063,0.0
CIAO1,-0.0019669817240340207,0.0
FKBP14,-0.002549574078274099,0.0
PARD3,-0.0007993196711064327,0.0
FRAT2,0.00010682976471646951,0.0
ITGB2,-0.004064493575782438,0.0017452902529718902
BMP8B,0.0022619500067343,0.0
AAAS,-0.003543728354962142,0.0
RFK,0.0006505575398128181,0.0
CCNT1,0.00040275501069497954,0.0
NMD3,0.002999900335611581,0.0
CIB2,0.0010170822642782183,0.0
OR2H2,0.0017580830808179297,0.0
NTNG1,-0.0031527656103116945,0.0
SEC23IP,-0.0038048765064875377,0.0
ROCK2,-0.0013206647969246001,0.0
MARK4,0.0008774155855214495,0.0
EDRF1,-0.003967936353984999,0.0
DMTN,0.0010021167676054685,0.0
TSR3,0.00607723925779999,0.0
GALNT8,-0.0026576448739358207,0.0
ETV7,0.0026161641449652605,0.0
PTPN9,-0.0023774255340102786,0.0
DHX29,0.00014244493295653026,5.199161027195346e-05
PIK3CA,-0.0017903807616298124,0.0
CASP7,0.0001439835549518403,0.0
NTRK2,0.0009206650797430256,0.0
CELSR2,-0.002347983096277348,5.232358003442335e-05
CHCHD7,-0.0003417212421879306,5.230127671812575e-05
MIER2,-0.001863733155510428,0.0
TMEM242,0.0006104605920447669,0.0
TRIM45,0.000879526355825304,0.0
ZNF35,-0.0009287475631006547,0.0
FLNC,0.0037718952332315065,0.0
OBFC1,-0.00011238567135616016,0.0
LINC00894,0.0004167071121026335,0.0
S100A1,0.003467758291325617,0.0
PEG3,-0.001317675425124733,0.0
DNMBP,-0.0032719899198489534,0.0
DSERG1,0.0007749651523217153,0.0
RNFT1,-0.0003975263057959246,0.0
CETN1,-0.0008784786270882542,0.0
ZBTB7A,-0.001899637191121567,0.0
TP53TG5,0.002858716083715736,0.0
CPN1,0.0015857451084239705,0.0
BMP15,-0.0002550062958459869,5.196581196581187e-05
MOAP1,0.0021133592083360147,0.0
LOC102725263,-0.0018257640204645874,0.0
SORL1,-0.00028599729749618575,0.0
DTNA,0.001433274660786041,0.0
FOXK2,-0.001255067816113499,0.0
PPP1R26,-0.00230652037054276,0.0
VPS45,-0.002102352607349463,0.0
LY6G5C,-0.0022989219920413087,0.0
ZC3H3,-0.003450599810997078,0.0
INO80B,0.0005680309351585536,0.0
ALKBH4,-0.0014394742688739952,0.0
CSRNP2,-0.0008618719721364814,0.0
HPS1,0.0004145692876354797,0.0
FADS3,-0.002060168478386723,0.0
SLC16A7,0.00389615234437107,0.0
KYNU,0.00046609252431116944,0.0
SFTPB,0.0018028752074104606,0.0
E2F1,-0.0002851332126290073,0.0
PDZD7,-0.002390845963169067,0.0
RASSF1,-0.003158030981793581,0.0003761403508771929
FGFR1,4.158839506352853e-06,0.0
CTPS1,-0.00032063047370904955,0.0
PDS5B,-0.0028147043441292614,0.0
ILKAP,-0.0017395639418391756,0.0
PRMT2,-0.003419987719001641,0.0
TAF2,-0.0011533031339088066,0.0
TESK1,0.003973147890918074,0.0
TECPR2,-0.0034376289637619547,0.0
OR3A3,0.00375271017505157,0.0
CA11,0.0021132916142140436,0.0
LPCAT1,-0.0017633388634167284,0.0
GBA3,0.000707787882450618,0.0
TYROBP,-0.0023117025859066037,0.0
LILRA6,-0.002836205127936181,0.0
PZP,0.0017758297206898139,0.0
PPP2R5B,-0.0002858591853424601,0.0
MBP,0.0005376018190652124,0.0
PLAA,-0.00044948780706456084,0.0
TRAPPC2,-0.00032988495547673063,0.0
NEK4,-0.0007332567678862126,0.0
IPPK,0.004061136747835189,0.0
PAXIP1,0.0009077535258646321,0.0
SDC2,0.0001504668746945643,0.0
MECP2,-1.650621833517127e-05,0.0
MAP3K14,-0.001993829366709278,0.0
KANK2,-0.000878952022916722,0.0
UBE2V2,0.0013371744046736334,0.0
C9orf9,0.0044620459961552195,0.0
MACROD1,-0.0010170787281333729,5.2904439111335686e-05
PDPR,0.00011781893739879734,0.0
MINPP1,0.0010041749047565807,0.0
ELSPBP1,0.0031125860801457547,0.0
COL4A3BP,0.004986962100504538,0.0
PLBD1,-0.003190549887367178,0.0
BAIAP2,-0.002154956008392087,0.0
SLC28A1,0.0036315815772476863,0.0
DSTYK,-0.0014071419905083808,0.0
TMEM194A,-0.00028421374913960594,0.0
LYRM9,0.006984167050206896,0.0
ZFPL1,0.0011739999809397526,0.00024565656565656566
BDKRB1,-0.00019676019274479027,0.0
OR7E156P,-0.0046022358119959285,0.0012882623705408513
GPATCH2,-0.0007015399861161627,0.0
SLC25A14,0.0007415486422779821,0.0
BIK,-0.0006597191828986516,0.0
GNAZ,-0.001950608098222926,0.0
ARFIP1,-0.0003396813624602568,0.0
PAF1,0.00045131308319085807,0.0
SULT1B1,-6.715121363061639e-05,0.0
NOTCH1,-0.0033685476922178112,0.0
CASR,-0.0005388699901194655,0.0
MST1,-0.0035248345616993916,0.0
SALL2,0.005990790472346985,0.0
CYP27B1,-0.0022834632593365708,0.0
ZNF654,-0.0009432552830815355,0.0
GYPB,-0.002274690770329686,0.0
ADAM21,-0.000635419318853274,0.0
FZD4,-0.0012915230188818684,0.0
TAS2R1,0.0031474982950914915,0.0
FGFR1OP,0.0010819725347481902,0.0
SMCO4,-0.0017743232267634973,0.0
ADCY9,-0.0013098664040565556,0.0
MCM5,-0.00010723959164354596,0.0
ORC4,-0.0013760215699369315,0.0
RPL27AP,0.0017669729800169063,0.00010254680384550518
C2CD3,0.0016898115637323755,0.0
CD3E,-0.0030011659883483347,0.0
DNAJB5,-0.0006474550568923566,0.0
NUP98,-0.0028636012940004324,0.0
PCDH17,-0.0015871024254964438,5.2001368457064656e-05
WDR59,-0.0035374515621649626,0.00015382983064680684
CEBPG,0.0011764896087600475,0.0
PEX10,0.004970161118030467,0.0
CAPN5,0.00029113836347944693,0.0
NET1,-0.0020190042579922214,0.0
CBR4,0.002451574897679316,0.0
ABR,-0.0010701109551195013,0.0
HMGXB4,0.005169696176350373,0.0
TBC1D12,-0.003112667768724,0.0
ALDH1B1,-0.0014772059311380472,0.0
MRPL35,0.0022147221700863197,0.0
METTL13,0.003687224779763651,0.00024601524601524597
FAM3A,-0.0007717870641397869,0.0
MTFR1,-0.00012663861448766953,0.0
IFT88,0.0009870958206939498,0.0
SFRP1,-0.0015805436601704168,0.0
REC8,0.00012949538949751324,0.0
BIRC7,0.0018861729664094299,0.0
EGLN2,0.0022772432023555706,0.0
MCM9,-0.003014867705732851,0.0
UTY,0.0014335324686889968,0.0
TFDP1,-0.002186191512606767,0.0
RBM28,-0.0017065754131156956,0.0
ZBP1,-3.767981974259069e-05,0.0
THRB,0.0002099297594407778,0.0
GRB10,0.00031673802441814156,0.0
THUMPD2,0.0006839080870533823,0.0
ERVH-4,-0.001822683752652372,0.0
EVL,-0.0013391195107821986,0.0
PRKCA,0.0027693020468007425,0.0
DDB2,-0.0006296649349236623,0.0
THOC5,0.0006004781454119683,0.0
MPPE1,-0.0013958269171011678,0.0
TSPAN7,0.0021200775251710956,0.0
PCBD1,-0.0034906532656659396,0.0
RIC3,-0.0011181097605697634,0.0
ERMP1,0.0011540057923753455,0.0
PKN1,0.0008454001724821949,0.0
PAFAH2,-0.0005607176531874948,0.0
GNL1,0.003727458404378738,0.0
SH2D2A,-0.00014006401163219444,0.0
MS4A6A,-0.003127004507339816,0.0
LRRC8B,0.0015447795722812385,5.221573342493996e-05
KLK13,-0.001452839149753037,0.0
PTPRJ,0.0006506392362998694,0.0
MED14,0.001113364627476769,0.0
CCNE1,-0.00013179594730334973,0.0
SYT13,-0.00291569275609742,0.0
STX1A,-0.0008143494194225653,0.0
ZNF767P,0.0016384127077809243,0.0
LST1,-0.0026598243930993962,0.0015121102070710835
PHF20L1,-0.0018600754775481597,0.0
GMCL1,0.0010816236918837782,0.0
EHMT2,-0.0035563614698580024,0.0002478799739073712
NT5C1B-RDH14,0.003636345074305457,0.0
RAB31,-0.001373087326965081,0.0
MAST3,-0.001480981941731782,0.0
CA4,0.002314923617920521,0.0
C1orf186,-0.0008679721147620156,0.0
HTR6,-0.001986976367101726,0.0
PIGR,-0.004143581708584453,0.0
PHACTR4,-0.0010416637931924407,0.0
C16orf62,-0.0003300167943689958,0.0
ARHGAP4,0.0023213697174035773,0.0
PPP1R13B,-0.0028705576853659052,0.0
FTSJ2,-0.0005809266892261619,0.0
PTPRA,-0.0017665563466575283,0.0
HABP2,0.0016137043574206476,0.0
SSX2IP,-0.002381894039205429,0.0
PLCXD1,-0.0006596012197358585,0.0
ZNF282,0.007002526638155082,0.0004111989007214017
STAB1,-0.002661569067794219,0.0
TNFRSF12A,0.002338003243592727,0.0
ARHGAP15,-0.0007718196873334872,0.0
SERPINE2,0.001752479962818397,0.0
CD320,0.0038673999516398746,0.0
CPOX,0.0049342352815729676,0.0
RGS14,-0.0021448994382448658,0.0
TFE3,0.002100038885906774,0.0
FUT2,0.004341539613337378,0.00020491184272117337
TRIP13,0.004010706577067677,0.0
INA,0.0007651951633198474,0.0
UBIAD1,0.0017987290372500583,0.0
ADD2,-0.002008787186364702,0.00032952438411261935
QRSL1,0.000368386844509881,0.0
ASB8,-0.0006455529834358602,0.0
TMEM80,0.001177782806549943,0.0
SMEK1,-0.0025573423497999327,0.0002464537370034161
BCL2L14,0.0038522918270963878,0.0
HIST3H2A,-0.0028700541660531703,0.0
ZNF302,0.003440013245130133,0.0
KBTBD4,-0.0010776295270192645,0.0
IRAK4,0.001583430034116755,0.0
TAOK2,0.0007584945308918769,0.0
ADAMTS7,0.0033150266234264784,0.0
AMBP,0.0011150174292518399,0.0
CLEC16A,-0.0008818678855320217,0.0
GLDC,-0.0006528297333067062,0.0
PEX26,0.0025129075251278878,0.0
NEBL,0.0036690931133193743,0.0
LOC101930112,-0.0019960205999244723,0.0
KIF5A,0.00031883305691600005,0.0
PHF8,-0.001476039341077769,0.0
ERCC6,-0.0013419101027643647,0.0
HRAS,0.0014248060664887809,0.0
HSPA6,-0.0006526203850094971,0.0
BTBD3,0.0018765416010201024,0.0006333333333333335
BRD7,-0.0019079891157180585,0.0
COQ4,0.005470635499623442,0.0
CHKB-CPT1B,-0.001944617790350062,0.0
GLRX5,0.0005137601013396303,0.0
HMMR,-0.0014921437229707692,0.0
LINC01136,0.0013229152184463316,0.0
AUNIP,-0.0016112199976251586,0.0
MADCAM1,0.0014898759577713684,0.0
CNIH4,0.0014726721765346083,0.0
STOML1,-0.0012535825407823417,0.0
ARL2,0.0010549128788950794,0.0
GTF3C1,-0.00243414073998568,0.0
ANKRD11,-0.00040202025024835264,0.0
STAT5A,-0.0021903894033173314,0.0
KCTD7,-0.0012864325858931937,0.0
LOC100509646,-0.002713007167883427,0.0
BNC2,0.0005406003476530113,0.0
TTTY2,0.0035528929755178395,0.0
GML,-0.0007069043867734876,0.0
RIPK1,-0.0010928327426868798,0.0
PSG11,-0.0026032570311344747,5.2001368457064575e-05
RNASE4,-0.0006282047341649746,0.0
TBC1D8,-0.0023017832038298497,0.0
LANCL2,0.004197086257018909,0.0011231166210736664
APEX2,0.0032450498882112726,0.0
MAPK1,-2.645331129168831e-05,0.0
UGDH,0.0011938857315589193,0.0
LOC100129518,-0.0018357052935714538,0.0
SELL,-0.0012742730806902382,0.0
WDR19,-0.0024146742118161127,0.0
TULP3,-0.00037837368636783804,0.0
GPRIN2,0.0023296558746068586,0.0
ZNF512B,0.000739273296720473,0.0
ACSM5,-0.00025648627374600004,0.0
RAMP3,-0.003451245234388444,0.00028843188255014155
TRMT2A,-0.003626411529563061,0.0
LOC101930405,-0.006528980498309652,0.010769970610971139
CDC23,-0.0013026650249357097,0.0
SKP2,-0.002893135052201391,0.0
C1D,0.001815345678526696,0.0
VPREB3,0.0008626077047908687,0.0
DIAPH2,0.000299050776182219,0.0
CD3EAP,0.0007176709356637905,0.0
TNR,-1.0826780953182623e-05,0.0
XPA,0.001573133129219399,0.0
TMEM62,0.0003147942261907177,0.0
NAA15,-0.0006599541489508118,0.0
RP11-255C15.3,-0.003508570136098429,0.0
SERPINB9,-0.001406604743785933,0.0
HSD17B14,-0.0015225703324106353,0.0
LOC101928625,-0.0007045104050621472,0.0
RABIF,-0.0017170397468076136,0.0
B3GAT3,5.091619735240535e-07,0.0
AMMECR1,-0.00018582969057629953,0.0
SERPINA4,0.0032254520467726415,0.0
AVL9,-0.0007073841039794042,0.0
CD2AP,0.0015492953851200854,0.0
PCGF1,-0.0020597024732015847,0.0
CROT,-0.0009668412975228745,0.0
CHORDC1,0.0004983726360212961,0.0
PTGES,-0.00032281307595977094,0.0
HAMP,0.005442297800662283,0.0
CLN6,0.0003520406634006712,0.0
GFOD2,-0.002246702161036958,0.0
COL4A3,-0.0021872361972824703,0.0
SLC43A3,-0.0023927425750291096,0.0
MED20,0.0015086848797710214,0.0
SAP30L,0.0005919997322067017,0.0
RAMP1,0.001127441715583738,0.0
GALK2,-0.0009586469265546786,0.0
KLK8,0.00023317451553810757,0.0
NKRF,-0.0029178408904445546,0.0
NPY,-0.0004908069554211593,0.0
SLK,-0.00023944573016827423,0.0
ACAT2,-0.002657702280712205,0.0
WBP5,-0.0029571050849252,0.0
SMG9,7.559977666173584e-05,0.0
AK021537,0.0008144920453212269,0.0
STXBP6,0.003294916275171143,0.0
PRCC,0.0024096913586711616,0.0
C9orf114,0.0020879654493181077,0.0
POLR3D,-0.001352457028132843,0.0
VPS13B,0.0005725652537583626,0.0
CCDC53,-0.0011663206220289967,0.0
NQO1,-0.002128298855516377,0.0
TMEM204,-0.0006045766760130102,0.0
EXOSC9,0.0014571605710280496,0.0
OR2C1,0.0007126463812196727,0.0
SOCS2,0.0042175488450603635,0.0
ZNF271,0.003612377341712621,0.0
RASL12,-0.002787008997837239,0.0
CD83,-0.001039305971315136,0.0
CACNA1I,-0.0017954007137306984,0.0
GRM6,-0.0004875992684771765,0.0
MITF,-0.0006469111124321643,0.0
PIWIL2,0.0035088084466613242,0.0
PTBP3,0.0021779439410760174,0.0
SAA2-SAA4,0.004375201556579614,0.0
MOCS1,-0.0004786482104952333,0.0
SMA4,-0.0011420665872935534,0.0
TMED1,0.0010135242041633846,0.0
EDA,-0.0014280654901144706,0.0
FAM13B,-0.001512916128131587,0.0
RP5-1118D24.2,0.005363858050200202,0.0
CHEK2,0.0018720116906437933,0.0
KDM6A,-0.0043038333320392155,0.0
CCDC177,0.000467062537888246,0.0
ALPK1,0.001655878470198265,0.0
SCAF4,0.00032774814988128896,0.0
SUPV3L1,0.001175831677715913,0.0
GNB3,-0.0022991443657924327,0.0
TSFM,-0.0003932092319258057,0.0
DUSP7,0.0008792735925030793,0.0
SMC5,0.0002240798779475542,0.0
CEBPE,1.6884423435083346e-05,0.0
KRT38,-0.0022752675633237645,0.0
RABL6,0.0004221929681839786,0.0
STAU2,-0.00015902161165464208,0.0
VPS37C,0.0007379978659309405,0.0
ACAP2,-0.00030787068675718727,0.0
KLF4,-0.0026953055436612734,0.0
RASAL1,-0.004321947241303765,0.0
FAF1,0.001455016846816195,0.0
HTRA1,-0.003039971872884436,0.0012340425531914894
CD300A,-0.0032891218445633297,0.0
LILRA2,-0.003910941557292791,0.00010254680384550522
RGS10,-0.0026994771060124836,0.0006306775532241935
CABYR,0.0032270930686637746,0.0
