Gene Symbol,log2FC,pval,adj_pval,significant
TP53TG3,0.3155280617865053,0.0055434192580751445,0.44622042075718293,False
PGC,0.34921437176701176,0.005595874431192292,0.44622042075718293,False
HADH,0.32235506531434766,0.005574599953571352,0.44622042075718293,False
PRKCI,0.31296108759586794,0.005517416234214268,0.44622042075718293,False
NUP160,0.39950908533400487,0.005584081018839966,0.44622042075718293,False
PURA,-0.33242056470747094,0.005700245792531543,0.44659925260245065,False
OSGEPL1,0.45391898668981057,0.005718061998159974,0.44659925260245065,False
SEC14L1,-0.29710450728205196,0.0056528926287836975,0.44659925260245065,False
HOXA11,0.6327286105009797,0.005735580036444558,0.44659925260245065,False
BCAP29,0.4930307081989209,0.005881152528620709,0.44966452157499304,False
ABI2,0.25092597666070127,0.005898653528694494,0.44966452157499304,False
PDE4A,-0.3645822216519381,0.005950713198103889,0.44966452157499304,False
MST1,0.6530827172953124,0.005929228042187503,0.44966452157499304,False
ZHX2,-0.39353560820601174,0.006012738560004062,0.44966452157499304,False
CD6,-0.74328267564914,0.005913329317734438,0.44966452157499304,False
TUBA4A,-0.4230450305607647,0.006004604628561101,0.44966452157499304,False
TFDP1,0.5327152954713625,0.006198021215129717,0.4583419375680003,False
EMC10,-0.5155050551342839,0.006163802310020322,0.4583419375680003,False
SLC16A1,0.3443698081351574,0.006358716736723425,0.4627818816030461,False
SGSM3,-0.25702537758877675,0.006397906197277136,0.4627818816030461,False
JMJD7,-0.6604944325057129,0.006343040703934034,0.4627818816030461,False
CTSC,0.37694330486303684,0.0063807136970021406,0.4627818816030461,False
RAE1,0.19817344896656586,0.0065724965171596195,0.4652194736384165,False
LOC101060604,0.34337647333356713,0.006569966433241808,0.4652194736384165,False
PDCD6,0.2555382764532119,0.006586965519269465,0.4652194736384165,False
FKRP,-0.44813068770620657,0.006607332556018909,0.4652194736384165,False
LRRC23,0.34942324933574387,0.006489786629254753,0.4652194736384165,False
UROS,0.22864074563569936,0.006663734712427028,0.46541425659448804,False
BLCAP,0.2005635942961792,0.0067155792860578096,0.46541425659448804,False
SENP7,0.7025502124564236,0.0066964752830323045,0.46541425659448804,False
CLIC4,-0.47426462636824596,0.006782093474943356,0.4654737754069522,False
F10,-0.6287865947361881,0.006857096487448491,0.4654737754069522,False
POLA2,0.5728123794529818,0.006808231631506072,0.4654737754069522,False
UBE2O,-0.8105647790282218,0.0068415424077377445,0.4654737754069522,False
B4GALT1,-0.4496399179685362,0.006935508012197454,0.46839448753804946,False
DBN1,0.6153913034221343,0.007031669199304691,0.47247819894008214,False
CA5A,0.5842930803037998,0.007069201983047316,0.47260114469493597,False
FHL2,0.6371696014916983,0.0071096138594426836,0.4729143651127779,False
CCNB2,0.3942827620063678,0.007358385282813083,0.4870147299429839,False
