Gene Symbol,log2FC,pval,adj_pval,significant
ADAP1,-0.6542102267529195,8.264016773804764e-05,0.004944957215904065,False
SEPT2,-0.5559574504998359,8.245586003131364e-05,0.004944957215904065,False
FRYL,-0.6859304614347099,8.279228215364492e-05,0.004944957215904065,False
APPBP2,-0.615487036377754,8.36820987936965e-05,0.004975487683932906,False
RPL10,0.41327587619211315,8.552267906622863e-05,0.005062018031217316,False
ZMIZ1,-1.1683957906314468,8.759323088262098e-05,0.005161323111200177,True
MTUS2,1.4857580533336816,8.956182631597023e-05,0.005253760704427897,True
Igk,-0.9340255858160926,9.171051759778946e-05,0.005355894227710905,False
MARCH6,-0.4922604519138325,9.322159663537509e-05,0.005420052122959419,False
SFT2D3,-1.3069815696820992,9.431645902799813e-05,0.005459551857391609,True
ANKRD10,-0.6605907825932018,9.736994940114717e-05,0.005611583926013482,False
DTX2,1.5498972725924585,0.00010082122376383522,0.005738098325187367,True
ZPR1,0.5324080433991689,0.00010024444210013281,0.005738098325187367,False
PTCRA,0.6357874944190272,0.00010087524452954959,0.005738098325187367,False
DCAF15,1.345119859461053,0.00010152072160706772,0.005749923628952025,True
MYL12A,0.7122503787318788,0.0001029938588982352,0.005808323201385453,False
SLC15A3,-1.8469457889536747,0.00010483965553921513,0.00586209818632037,True
MRPL28,0.722623425071399,0.00010482390496145954,0.00586209818632037,False
SPRY2,-1.9166623480137899,0.00010616670391433416,0.005911146141670979,True
TCTA,0.53470054546613,0.00011051615420372996,0.006101606160659713,False
TIAL1,-0.5903623577299744,0.00011042873718031372,0.006101606160659713,False
RP5-1118D24.2,0.7059993969111957,0.00011141746348449734,0.006125629582369435,False
AV8S2A1N1T,2.0979492041326466,0.00011203036900028139,0.006133662702765406,True
PHLDA2,1.4496600913053763,0.0001133150793853615,0.006152727864147315,True
HINT1,0.4610847149119497,0.00011294375562550117,0.006152727864147315,False
TARBP1,-0.8208318756970217,0.00011385701727796628,0.00615671278614188,False
OR7E156P,-1.0560544261318405,0.00011513061673792309,0.006183745596343543,True
GIMAP1-GIMAP5,-0.7957499339767313,0.00011529814848585754,0.006183745596343543,False
MIR7114,0.6059714255944559,0.0001166672887406517,0.006231740544927493,False
EXOC1,-0.5653097042007431,0.0001182090022579634,0.006288527488541048,False
CLIC1,0.5308470171895543,0.00012255991063363138,0.006493698490830308,False
PSMB10,0.42074993547356065,0.00012410118302076903,0.006506589556185696,False
FZD6,-1.1395617855504376,0.00012478390929671198,0.006506589556185696,True
LOC254896,1.0769205330784342,0.00012461393899100958,0.006506589556185696,True
TMEM176A,-1.7428568468839085,0.0001244689120310701,0.006506589556185696,True
EIF4EBP1,1.1566902917710884,0.00012885858437229755,0.006692497227873477,True
CORO1B,-0.4872258169208177,0.0001303493896871033,0.0067375169908298034,False
RECQL4,0.7464993214703917,0.00013126364913641019,0.0067375169908298034,False
CUL3,-0.3678363107873093,0.000130890887634329,0.0067375169908298034,False
ELAVL3,0.9084243137925263,0.00013224158905120165,0.006761301479115913,False
GOLGA1,-0.3930269998371685,0.00013343853004059154,0.006769815771171324,False
FAM21C,-0.36261896230246826,0.0001331140829459068,0.006769815771171324,False
SASH1,-0.8884611304909722,0.00013399660545581132,0.0067719822911129265,False
RAB36,0.6822637891194816,0.00013485997595192434,0.0067895022375796385,False
FAM173A,0.4000926898464279,0.00013624164120003792,0.006832882310566787,False
DYNC1H1,0.9737800374527197,0.00013890468212665382,0.006939952559483769,False
CARKD,-0.5608006058157748,0.00014083383848997058,0.0069890828930409465,False
ETV2,1.612339788022327,0.00014095182394641178,0.0069890828930409465,True
PCDHB8,1.3728245471719531,0.00014164736176401648,0.006995451876406057,True
HDAC7,1.049151387576698,0.00014214502671236053,0.006995451876406057,True
GCLM,-0.947495927190448,0.00014424030027766549,0.007004301603543074,False
MRPS12,0.5483169900118217,0.00014319388813307767,0.007004301603543074,False
C5orf22,-0.31429932481479916,0.00014353581767030346,0.007004301603543074,False
TREM1,-1.3320789044608832,0.00014499010929708647,0.007004301603543074,True
RPS15,0.47816468420800184,0.00014456254097686803,0.007004301603543074,False
SLC22A8,1.1298772354771343,0.00014669117677032977,0.00706052037641807,True
TANC2,0.6936372458140143,0.0001482150565657855,0.007107831544797158,False
SSR2,0.5108641515323686,0.00014926828302494946,0.007132309959810313,False
DPM2,0.45549844185335076,0.00015112091734350606,0.00719466976048431,False
NBR1,-0.5055517013702531,0.00015304760869904252,0.007233976900379204,False
NAGK,-0.7711221763934635,0.00015284961341546636,0.007233976900379204,False
PLEKHA4,0.6068797759216507,0.00015390650289687135,0.0072484998138526505,False
UBXN1,0.5491321391545672,0.00016143090032657802,0.007503441462946252,False
CPT2,-1.0846953572659848,0.00016173789671548373,0.007503441462946252,True
NLGN4X,2.71956874993149,0.00016217483831634214,0.007503441462946252,True
ITGA2B,0.9408535853397835,0.00016109233373377233,0.007503441462946252,False
GTF2H2,0.8133645191822909,0.0001620462469488681,0.007503441462946252,False
SNCB,0.9425057907511585,0.00016608900884656927,0.007636665830129068,False
ADORA2B,-1.0492048575824953,0.0001662166230910893,0.007636665830129068,True
RPL37,0.47236304617747926,0.00016736417849801642,0.007662596883149602,False
HGC6.3,1.4603061984441554,0.00017007654197618378,0.007706226764024327,True
SCFD1,-0.5455181001278842,0.00016974546375367772,0.007706226764024327,False
SEPT11,-0.6008936867664936,0.00016940677456324916,0.007706226764024327,False
PARP16,1.4434098344278512,0.00017111001605356986,0.007726411034171504,True
ARHGEF2,0.6767761290797996,0.00017205179611135191,0.007742330825010836,False
REPS2,1.0745383033669427,0.00017341925900818145,0.007777232298182608,True
PFDN2,0.41770361737462025,0.00017500979614378022,0.007781476947137938,False
PDSS1,0.546404143522234,0.00017449267323485477,0.007781476947137938,False
SDCBP,-0.8993563750165858,0.0001752905004834726,0.007781476947137938,False
MAP1S,0.7775407764293067,0.00018228023095982144,0.007797418362205443,False
RPL9,0.3732713468380755,0.00018395735862128518,0.007797418362205443,False
PPFIA1,-0.5461717566342852,0.00017856901114860068,0.007797418362205443,False
FOXN3,-0.38065956280500224,0.000176549185626785,0.007797418362205443,False
BMI1,0.7196234628104623,0.00018055937711226145,0.007797418362205443,False
SREK1IP1,0.674904866620941,0.000181634690767411,0.007797418362205443,False
CES1P1,1.5582141902696796,0.00018295256058753658,0.007797418362205443,True
SLC1A2,-0.7814964515657241,0.00018391555173329744,0.007797418362205443,False
ABCA7,0.4870577057970067,0.00018270945957730024,0.007797418362205443,False
APBA3,0.43643081090941216,0.00018038666284089777,0.007797418362205443,False
EEF1D,0.5585089172815518,0.0001799239763243785,0.007797418362205443,False
NCLN,1.5761093637902501,0.0001835588437052253,0.007797418362205443,True
DCLRE1A,-1.6290974786442396,0.0001834796135064594,0.007797418362205443,True
TMEM165,-0.8160953025835234,0.00018307177535550106,0.007797418362205443,False
HLA-E,0.4476050436963863,0.0001863595152972329,0.007797753015763772,False
PMM1,1.6146456217133878,0.000184873671686777,0.007797753015763772,True
GSE1,-0.7116423185407754,0.0001869005220244735,0.007797753015763772,False
