Gene Symbol,log2FC,pval,adj_pval,significant,gran_corr,purity_flag
PIGT,0.21884201009021353,0.31785566974949825,0.5311102626198067,False,,False
TCEB1,-0.12065989883594774,0.3179859197126415,0.5312608379699906,False,,False
UTRN,-0.15043880271089094,0.31807189618038867,0.5312628144670626,False,,False
MLST8,-0.33407591156100924,0.31809277507707273,0.5312628144670626,False,,False
CENPN,0.41221871659598364,0.3181075067965504,0.5312628144670626,False,,False
ZNF551,0.5417534141382951,0.3182316477571311,0.5314030933973942,False,,False
ENC1,-0.27337710820910743,0.31841187149103384,0.5315028931811873,False,,False
ACADSB,0.3588402101826116,0.31838965026990423,0.5315028931811873,False,,False
USP5,0.13848332935576124,0.3183510973563028,0.5315028931811873,False,,False
GPR25,-0.40080674004386285,0.3185610993171751,0.5316089871964391,False,,False
CLASP2,-0.18717588223550052,0.3185959126259237,0.5316089871964391,False,,False
CHGA,0.3481205474895246,0.31857012853942873,0.5316089871964391,False,,False
HRK,0.5424364521663456,0.31872958541978996,0.5317297942184744,False,,False
IKBKE,0.13877597397766372,0.31874865280075504,0.5317297942184744,False,,False
AIDA,-0.2505259222343206,0.3187895328583178,0.5317309786347723,False,,False
HOXA11,-0.28449209885273685,0.3189004778231323,0.5317820137244649,False,,False
TXN,0.1705588815285104,0.3188782319804681,0.5317820137244649,False,,False
NAT8B,0.39681468408094833,0.3190610706643382,0.5319827928434117,False,,False
APOLD1,0.10307617878850905,0.3192521861274217,0.532167382920121,False,,False
KRTAP5-9,-0.2672374601428613,0.31922069748098136,0.532167382920121,False,,False
UBE2L3,-0.09730301412462872,0.3193108539245352,0.5321981583227238,False,,False
HSBP1,-0.14091167124405501,0.3195358241978299,0.5324205156188696,False,,False
TARDBP,-0.0933895368496458,0.31956493137356795,0.5324205156188696,False,,False
SSX4,-0.24239825751477007,0.3195014928639344,0.5324205156188696,False,,False
MYOZ2,0.35464520458976256,0.31969135903644436,0.5325641227744039,False,,False
CLPS,0.32371231477668694,0.31974302373873453,0.5325831641159718,False,,False
APEX1,0.1255020774317721,0.3199654405795345,0.5328865798881856,False,,False
FAM163A,-0.3518263329003011,0.32004951349670036,0.532892504422116,False,,False
CCDC91,-0.16787189482149145,0.32002346677456606,0.532892504422116,False,,False
RPRD2,-0.2689979813225456,0.3200983204492362,0.5329067372389057,False,,False
MYOZ3,-0.2627902085394309,0.3202333040020481,0.5329902208628394,False,,False
ZNF550,-0.25494061964561254,0.32028374120214503,0.5329902208628394,False,,False
TEF,-0.44782848796551367,0.3202811093829205,0.5329902208628394,False,,False
CPM,-0.35995831881451945,0.32030952685381037,0.5329902208628394,False,,False
WDR45,-0.10638395138460233,0.3204353133248753,0.5331325091102783,False,,False
ING2,-0.1645308512092889,0.32067961304674997,0.5331369050364015,False,,False
TCEA2,0.31374309281074986,0.32065688287414007,0.5331369050364015,False,,False
SELPLG,-0.27683822588687157,0.32061821342963936,0.5331369050364015,False,,False
SLC6A5,0.2618438133620664,0.3206769603288846,0.5331369050364015,False,,False
RAB9BP1,0.4983670881933655,0.32052363140989,0.5331369050364015,False,,False
PSD,0.3020242261630264,0.32054016211422637,0.5331369050364015,False,,False
TCEB3-AS1,-0.38475904808082984,0.32072421068163065,0.5331440885084446,False,,False
UBXN8,0.2744318555709535,0.3210551137684543,0.5334100577821431,False,,False
PINLYP,-0.3409440655768341,0.3210318932916011,0.5334100577821431,False,,False
IL12A,0.2786705300327448,0.321085694674633,0.5334100577821431,False,,False
XYLB,0.3998591445915318,0.3210029244686753,0.5334100577821431,False,,False
SLC27A5,-0.23196151965897993,0.3210245688722976,0.5334100577821431,False,,False
CA5B,0.26986244420244443,0.32124034530584594,0.5336000063763938,False,,False
FMR1,-0.1619314674568244,0.32133235587838627,0.5336858713628857,False,,False
FSHB,-0.3093779976817146,0.32143678058995334,0.5337923302809199,False,,False
MAGED4,0.3595588419093483,0.3215767292039542,0.5339577476759585,False,,False
NCAM1,0.47105564536615674,0.32171002991238856,0.5340451048344981,False,,False
LCMT1,0.14601596892843283,0.3217073950988056,0.5340451048344981,False,,False
EMC1,-0.2882168099228455,0.32178368785671635,0.5341003982644958,False,,False
PDE3A,0.24759551740406938,0.32188514203383545,0.5341995139503424,False,,False
MSH3,0.27890079744136287,0.32196447248589793,0.5341995139503424,False,,False
FAM162A,0.1617728103326339,0.3219422602846387,0.5341995139503424,False,,False
E2F6,-0.31487051141131683,0.32217987102570933,0.5344899050967934,False,,False
PMEL,0.18638334716150062,0.3222430783128482,0.5345277728856105,False,,False
TRIM52,-0.12938125652063626,0.32242519683805715,0.5346943990132267,False,,False
SEMG2,0.5216310788412546,0.322498487957069,0.5346943990132267,False,,False
HIST1H3A,-0.4363004412803866,0.3224130516494717,0.5346943990132267,False,,False
MTA2,-0.3721110196860309,0.32250510551647665,0.5346943990132267,False,,False
ZNF337,-0.14749193364635182,0.3225485724897432,0.5346994933057897,False,,False
ACOXL,0.46329898954735205,0.3227006878307176,0.5347608688513816,False,,False
CSN1S1,0.37450431691312147,0.3227067931090758,0.5347608688513816,False,,False
PLEKHA8P1,-0.3239714023047764,0.32264964286686587,0.5347608688513816,False,,False
NCKAP1,0.37784819451887763,0.32287104967906477,0.5349660889475254,False,,False
CLIP1,-0.12243137934473936,0.32293524918912503,0.5350054935565016,False,,False
FAM66D,-0.26570985753755405,0.32323452019521004,0.5353946672596244,False,,False
GNG10,-0.2020929012260524,0.32325105240907437,0.5353946672596244,False,,False
BTBD3,0.4438430908534228,0.323574893029099,0.5357584093704731,False,,False
CSNK1A1,0.08208689596313512,0.3235218740012715,0.5357584093704731,False,,False
CSTF2T,0.12361985994455349,0.3235920890622447,0.5357584093704731,False,,False
HTN3,0.3615642484151502,0.32364697124217645,0.5357822609220473,False,,False
USP7,0.06790684379417655,0.3237913587382996,0.535954259799784,False,,False
POLA2,0.31759054543959664,0.3238626595376606,0.5359825747069052,False,,False
ALDH3A2,0.1388082451078212,0.3238894473884215,0.5359825747069052,False,,False
SLC23A2,0.3188494947799505,0.32397196784538873,0.5360360051936611,False,,False
DDX56,0.11928275298420488,0.32400272550838427,0.5360360051936611,False,,False
AIM1,-0.3046871968965572,0.32417222105211185,0.5362493989086234,False,,False
AF090939,0.4095726721339563,0.32422331513255487,0.5362669027126863,False,,False
PSMC6,-0.165992194779351,0.3242961348992238,0.5363203320416073,False,,False
TIPIN,-0.3794908934948378,0.32441920012262293,0.5364568334819688,False,,False
DMPK,0.1597243257981349,0.3245314009576565,0.5365753378062077,False,,False
SULT4A1,0.18913544697766582,0.3247456253091321,0.5368624756109631,False,,False
ZNF180,-0.41020467253983917,0.3249216054737391,0.5370863251318537,False,,False
NMUR1,0.18965490886612102,0.32501709774624216,0.5371100278235964,False,,False
RAB40A,0.35491923597039765,0.3250093176515776,0.5371100278235964,False,,False
GATA3,0.18036947759287436,0.32514501149863495,0.537120244254016,False,,False
DPY19L1,0.15113981416017985,0.32510294219445157,0.537120244254016,False,,False
ARPC1B,-0.2508515457907734,0.325105545986076,0.537120244254016,False,,False
TGFBRAP1,-0.09906645083171384,0.3252348634920106,0.5371346086143162,False,,False
FAM65A,-0.09964036579232172,0.3252074515820449,0.5371346086143162,False,,False
BST1,-0.31012351381181524,0.3256192058821455,0.5377022739847754,False,,False
KCNJ4,0.36940832439201543,0.32577416380260565,0.5378910572851554,False,,False
COMT,-0.12051909069078803,0.3258378168750647,0.5379290573678264,False,,False
PFKFB4,-0.3371197949107527,0.3260000744335545,0.5379956346187459,False,,False
KRT1,-0.24431253217976234,0.3259864065363439,0.5379956346187459,False,,False
CTAGE15,0.11275186972216389,0.32596362823906055,0.5379956346187459,False,,False
RABL3,0.28202241250607063,0.32619138806355497,0.5382442537767734,False,,False
FAM120C,0.43018946943691017,0.3262374157413908,0.5382531063403703,False,,False
CEACAM7,0.2438329142535265,0.32627832923614425,0.5382535199524977,False,,False
RASA2,0.12867380657035987,0.32633238533096115,0.5382756117913935,False,,False
FLAD1,0.12276657323430129,0.3266657655325683,0.5387583775672323,False,,False
SCIN,0.4228506510541097,0.32682230903858883,0.5389494088381463,False,,False
RPS4Y1,1.0234605568176551,0.327170253879259,0.5393980733431439,False,,False
SNX11,-0.11350228293338382,0.32717588055239877,0.5393980733431439,False,,False
MYH11,0.30280604962119995,0.3274281430049272,0.5397467408413724,False,,False
PDCD5,0.32317203124546445,0.32759562842671,0.5398601088394894,False,,False
CELF2,-0.10981983690162878,0.3276099825901227,0.5398601088394894,False,,False
PRDM1,-0.23833776227613157,0.32761926828644095,0.5398601088394894,False,,False
NPIPA5,-0.39900129445253985,0.32772571646482773,0.5399010963092625,False,,False
MIS12,-0.1884562715046627,0.32769214161298094,0.5399010963092625,False,,False
ICK,0.29132100741347156,0.327956561395396,0.5399555459356051,False,,False
TAF1C,-0.2563871497873027,0.32796272488647465,0.5399555459356051,False,,False
TRPC2,0.24561338339744232,0.32791031835162954,0.5399555459356051,False,,False
UBE2Z,-0.09119331526652275,0.32791908200902825,0.5399555459356051,False,,False
COPB1,-0.09223565413878632,0.32795388359801325,0.5399555459356051,False,,False
DERL2,0.17091898993416343,0.32806577274573445,0.540058031816352,False,,False
GTF2H3,0.38386983105968664,0.32820944991869827,0.5402273673929133,False,,False
CEP70,0.19939293016784987,0.3283137391480095,0.5403318370138258,False,,False
COG2,0.10953089205793098,0.3284087366270774,0.5404131846510242,False,,False
RP4-581F12.1,0.1246303261830235,0.32844481910685874,0.5404131846510242,False,,False
LGR4,0.336390331431069,0.32861170494418984,0.5406144753300888,False,,False
CDK2,-0.12556914690284593,0.32864883908598813,0.5406144753300888,False,,False
PSG9,-0.13941611569679857,0.328722087954754,0.540667778113454,False,,False
RBM28,-0.10395567625609736,0.32886429375185505,0.540700118791865,False,,False
LPPR2,-0.23108750305655335,0.32881931778530793,0.540700118791865,False,,False
DCAF11,0.09454953872895544,0.3288471797334443,0.540700118791865,False,,False
NUP188,-0.3537112737584911,0.32892212131971105,0.5407280327755856,False,,False
SPAG16,0.3291387773226653,0.3291230990309213,0.5409912407639769,False,,False
SIT1,0.38352491142938305,0.3291691581357911,0.5409997698340535,False,,False
AVL9,-0.15229983035319528,0.329374451348215,0.5412699705147513,False,,False
HGS,0.13874534548939543,0.3294422684542554,0.5413142139435176,False,,False
UTP6,0.10286356258855633,0.3295214680745203,0.5413771469408496,False,,False
TSPYL4,0.12098633928391855,0.3295666974330304,0.541384260848973,False,,False
SLC35G2,-0.14852525062502941,0.32969392286608373,0.5413964780176382,False,,False
PSME3,0.09251596261009709,0.32968820809435134,0.5413964780176382,False,,False
CYP20A1,0.48144133006794476,0.32975023330219616,0.5413964780176382,False,,False
KIAA0556,0.11869179148046882,0.329747487773926,0.5413964780176382,False,,False
TUBA1A,-0.24115935785106934,0.32977863581296496,0.5413964780176382,False,,False
KRT8P17,0.24787297903596395,0.33000047576691066,0.5416459705216043,False,,False
FAM46C,0.1349512756913942,0.3300124463440915,0.5416459705216043,False,,False
GLUD1,0.10287269719456837,0.3301161585661692,0.5417490194570272,False,,False
PLCD1,0.26481889119001245,0.33026252731928946,0.5419088841033111,False,,False
AIPL1,0.20048383125197056,0.3302954504000539,0.5419088841033111,False,,False
TLK1,-0.09294426575066517,0.33050753145303735,0.5421896385975778,False,,False
HBBP1,-0.1869199631495615,0.33060234474350597,0.5422779724126132,False,,False
ATF6,-0.36640824155455576,0.330703715362841,0.5423770388127774,False,,False
MAK16,-0.11498254955328768,0.3307854176885137,0.5424438272971824,False,,False
ECE2,0.34899750824055253,0.33088115828108233,0.5424926539308984,False,,False
NPIPB15,0.35923457681318816,0.33089715855844026,0.5424926539308984,False,,False
PIK3R2,0.15626282246957146,0.3311476119730714,0.5428012161748643,False,,False
SCCPDH,0.23916787082499713,0.3311673809645844,0.5428012161748643,False,,False
KIR2DL3,-0.34224653071758215,0.33128342161681235,0.542924186200538,False,,False
SPG20,-0.23435602167000802,0.33137574318736934,0.5430082585505333,False,,False
JAM2,0.3520613803218433,0.33142553655373824,0.543022629949478,False,,False
C2orf68,-0.3544704535062122,0.33151214327791617,0.54309730700121,False,,False
KIZ,-0.3989597681857475,0.33165187010217373,0.5432589784113938,False,,False
YRDC,-0.18607788810238723,0.3318420034945244,0.5435031675645904,False,,False
GPR65,-0.292029801428372,0.3319728175326057,0.5436501528738218,False,,False
LTB4R,0.40099297363676545,0.33202516965479395,0.5436686257694839,False,,False
TRPV5,0.22753347153824777,0.3321264126667944,0.5436998917227748,False,,False
RUFY3,-0.45571285972657094,0.3320874821625416,0.5436998917227748,False,,False
TOPORS,0.17195764127534652,0.33219048251597727,0.5437375314781737,False,,False
FZR1,-0.10117369012417221,0.3322472239896111,0.5437631681442238,False,,False
PIP5K1A,-0.14653444473722033,0.33232332443485396,0.5437715893822259,False,,False
LSM5,0.11383880460461704,0.33233452882845116,0.5437715893822259,False,,False
TSC22D3,0.14547341111476975,0.3323920893682114,0.5437985523380316,False,,False
CNN3,0.30839425194094083,0.3324503180885731,0.5438266016483493,False,,False
RNF216,-0.12974574600574762,0.33255559601118767,0.5439315982206958,False,,False
GUSBP3,-0.3297582588160557,0.3328231755762256,0.5443019984065355,False,,False
C11orf68,0.16232907966028876,0.3331002330535206,0.544687805426739,False,,False
MNS1,0.3154848259111205,0.3332323339745677,0.5448365124532303,False,,False
RP11-680C21.1,-0.26349853506085186,0.3332881263286526,0.5448604332731103,False,,False
MEAF6,-0.09387364036590817,0.33343964798151987,0.5449735301063562,False,,False
HNRNPR,-0.11918271914659151,0.33342602980647923,0.5449735301063562,False,,False
MSH5-SAPCD1,-0.31236384118714344,0.33355367054362195,0.545092584813077,False,,False
GLE1,-0.15002208579315557,0.33368650331356786,0.5452423459278728,False,,False
LOC100129518,-0.20559396766135052,0.33393476688018076,0.5455806602311717,False,,False
FAM83E,0.2795236175628055,0.33399034598732774,0.5456041231438057,False,,False
GFRA1,0.43719457345319235,0.3340417214956673,0.5456207141458722,False,,False
GUCA1A,0.2906657146846152,0.33412729976132693,0.5456351478601774,False,,False
MRPL12,0.16783267298096405,0.33413299905980187,0.5456351478601774,False,,False
DPEP2,-0.3960497489706132,0.3342023707937875,0.5456811128897701,False,,False
AKAP10,-0.16643348420531723,0.3344655641843649,0.5459922561695777,False,,False
ADAM21,-0.12653136006099253,0.3344754253440436,0.5459922561695777,False,,False
RSAD1,-0.1319695880214269,0.3345403597645795,0.5460309176576743,False,,False
ERC2-IT1,0.343814405677513,0.33466378422715415,0.5461650242651757,False,,False
UNC5C,0.4184024370055033,0.3347154878552542,0.5461820651799802,False,,False
RNASEH2A,0.11780507831607778,0.3347855796584478,0.5462188167095212,False,,False
NTHL1,0.35343683605583287,0.3348205393050582,0.5462188167095212,False,,False
PKNOX2,-0.2551246882866769,0.33502395516220346,0.5464833141690804,False,,False
CLEC4A,-0.4476979864469506,0.33556913684510026,0.547305158257589,False,,False
ADRA1B,-0.396252855565872,0.3357010982696541,0.5473180733828564,False,,False
DAPK2,-0.3106317247606025,0.3356625120050609,0.5473180733828564,False,,False
TENM3,0.3995732390837894,0.33564266301056045,0.5473180733828564,False,,False
ACTL7B,-0.30608425248699067,0.335933926500799,0.5475627859981623,False,,False
SLC38A4,-0.5577063600590852,0.33589430043816626,0.5475627859981623,False,,False
SOX21,0.2897871054698191,0.33610441161766413,0.5475710275884945,False,,False
ZNF512B,0.15372569336714825,0.3360999151144569,0.5475710275884945,False,,False
NR2F2,-0.4140684306231739,0.33610444958499036,0.5475710275884945,False,,False
FBXO4,-0.3696746131902895,0.3360636252938245,0.5475710275884945,False,,False
CACNA1A,0.18365188292763612,0.3361568808054078,0.5475890513439802,False,,False
DIXDC1,0.27660618517891145,0.3362601625999908,0.5476898944673407,False,,False
ST3GAL2,0.2578245428712407,0.3364062432755584,0.5478604136612409,False,,False
SLC4A1,-0.43316660005144225,0.33681740685386224,0.5484625433047823,False,,False
HSPB2,0.1583710645690548,0.3368863202349321,0.5485072842496674,False,,False
EAPP,-0.08704998240550665,0.3371026139207947,0.5487293211280504,False,,False
FIGF,-0.2700007200717218,0.33713624259154906,0.5487293211280504,False,,False
SLC7A6,-0.11064005654124465,0.3371470551283851,0.5487293211280504,False,,False
PPME1,0.06448334333455819,0.3372373277870316,0.5488087666482588,False,,False
DIAPH2-AS1,0.27562833434941325,0.337368952368778,0.5489292961373478,False,,False
RP3-497J21.1,0.40204159044644516,0.3373943305411696,0.5489292961373478,False,,False
LBH,0.22551741983501827,0.3377020100814116,0.5493623580493604,False,,False
JTB,0.11619662868416292,0.3378925578477516,0.5495514878594137,False,,False
TFF1,0.1887384605827105,0.33790130389724016,0.5495514878594137,False,,False
LYL1,0.3317760798703926,0.33825626598924924,0.5500612030589302,False,,False
ASXL3,0.26787451740128176,0.33846271642496967,0.5503293179360427,False,,False
RPS6KA5,-0.16918680641785144,0.33860877872271916,0.550499189873819,False,,False
DEFB4A,0.31337692106151227,0.33872137933655166,0.5506146258477139,False,,False
ATP9A,0.31511798181901884,0.3387754143465084,0.5506348427928206,False,,False
CACNB1,-0.27359337987447496,0.3388625530331597,0.5507088538367017,False,,False
PYCARD,-0.22382960978190347,0.33900393025987563,0.5507357664273409,False,,False
TMEM2,-0.42235975042873086,0.3389630429823079,0.5507357664273409,False,,False
MYCBP2,-0.14765491923805385,0.33896603488333976,0.5507357664273409,False,,False
HLA-DRB4,-0.8540671119383312,0.33924202820110344,0.5510322771942481,False,,False
IL17B,0.26304691457761953,0.33926970303944415,0.5510322771942481,False,,False
SLC28A3,0.14864873971171733,0.33958948527289523,0.5514839917258391,False,,False
SOAT2,0.2805863711228378,0.33983813666947765,0.5516847455351822,False,,False
RBM19,0.2712259462943116,0.3397966718253475,0.5516847455351822,False,,False
L1CAM,0.3936769433885896,0.33976629745462134,0.5516847455351822,False,,False
NKTR,-0.21722000037590128,0.3399763990752429,0.5518415198723471,False,,False
FBXL12,-0.09468473932541066,0.340044595215584,0.5518845398318644,False,,False
SH3BP4,-0.4111311167334568,0.34025621413383694,0.5519572924619608,False,,False
PAIP2B,0.22898851882760063,0.34013193464380115,0.5519572924619608,False,,False
PTP4A3,0.24875746024715362,0.34018148452002483,0.5519572924619608,False,,False
KCNN1,-0.30818103248591733,0.3402220626058167,0.5519572924619608,False,,False
DIEXF,0.10229720407287246,0.3403720147926921,0.5520098456028995,False,,False
OPTN,-0.14854957646578804,0.3403610638936195,0.5520098456028995,False,,False
C16orf58,0.16590982743101002,0.34052798172572246,0.5520598768038443,False,,False
EFTUD1,-0.13255853013556873,0.3405217582417778,0.5520598768038443,False,,False
KCNQ1OT1,0.40259479769674744,0.34045987883706585,0.5520598768038443,False,,False
RGS6,0.1792786774166002,0.3406525518437893,0.5521941989659856,False,,False
DDX43,-0.5575854719372417,0.3407653388655458,0.552266464540259,False,,False
PROZ,0.29550463943712924,0.34078057583779064,0.552266464540259,False,,False
DRD5,0.14197097273643244,0.3409394524027288,0.5523886819406268,False,,False
PPFIA3,0.14013230792543396,0.34093185796396,0.5523886819406268,False,,False
WDYHV1,0.1621850770846347,0.3412206581892807,0.5527766310673735,False,,False
CDK4,0.06424776255439468,0.3413541494762984,0.5529252174030544,False,,False
SLCO1C1,0.16461858411380437,0.3414592994188337,0.5530278657050167,False,,False
CKM,0.1750655036478479,0.34172508119577394,0.5533804369688053,False,,False
BCL7B,0.1800867940150308,0.34176060075696785,0.5533804369688053,False,,False
ZDHHC6,-0.13324378705058315,0.3418490321954908,0.5533882400845924,False,,False
PTOV1,-0.32245250308689855,0.3418259734480018,0.5533882400845924,False,,False
CLIP2,-0.4201133366594112,0.34201250902064884,0.553585177538069,False,,False
NPY6R,0.2623258558499657,0.342093707135262,0.5536489058991886,False,,False
CELA3A,0.10682837776077392,0.3421971760998208,0.5537486577057859,False,,False
ZNF430,-0.13278903889302818,0.34236158886744095,0.5539445875428892,False,,False
LRPPRC,-0.11041157097380072,0.3424019502361501,0.5539445875428892,False,,False
BICC1,0.13874430630922063,0.34267279556319696,0.5543150183148037,False,,False
C4orf29,-0.16774797905821082,0.3427727430436416,0.5543412094891489,False,,False
UGGT1,0.14267642945693204,0.3427592461748209,0.5543412094891489,False,,False
EDEM3,-0.19323035099381158,0.3428810933368452,0.5544486968604715,False,,False
IDH3A,0.1586547014956743,0.342969229594151,0.5545234752824938,False,,False
GRAMD1B,0.21999739766359028,0.3432710512440328,0.5548644872351322,False,,False
PGC,0.1926562672785126,0.3432793833884549,0.5548644872351322,False,,False
PRR15L,0.22661704396344895,0.3433058963855656,0.5548644872351322,False,,False
CDK9,0.2012173683004912,0.34339736294385903,0.5549445602841976,False,,False
LINC00574,0.35719397951438214,0.3440896576866321,0.5558597508906454,False,,False
IFT81,0.34134093620319295,0.34405684940639353,0.5558597508906454,False,,False
SUGP1,0.13032274195639637,0.3440156028091491,0.5558597508906454,False,,False
CSPP1,0.21355870366771335,0.34414632643735615,0.5558834561380456,False,,False
HIST1H4L,0.3895359536569192,0.34430690696966326,0.5560749789601552,False,,False
SEC61A1,0.15129638299731418,0.34436646750311534,0.5561033219883784,False,,False
BLOC1S1,0.11042832122050861,0.34462985757719083,0.5562083021333326,False,,False
BET1,-0.14899232768018855,0.3445354919513215,0.5562083021333326,False,,False
IPO4,0.16682290803445632,0.34454595022952683,0.5562083021333326,False,,False
F2R,0.48100345613555096,0.34464157241803994,0.5562083021333326,False,,False
WDR25,0.2288982557985051,0.3446029949663012,0.5562083021333326,False,,False
IL6ST,-0.24839367881661545,0.34471582743730894,0.5562603203447103,False,,False
FAM110B,-0.48308782804935113,0.3448166995841907,0.5563552721106695,False,,False
PHF7,0.17798649131983701,0.3449162979428726,0.5564481457489098,False,,False
TAF12,0.17594621517778286,0.3450019966258287,0.55646732907894,False,,False
RAB7A,-0.10943168829444438,0.3450122663557348,0.55646732907894,False,,False
SP1,0.42876728011156473,0.34520000104632176,0.5566072380295607,False,,False
PHTF1,-0.10084423808700471,0.3452251585874967,0.5566072380295607,False,,False
KLK11,-0.34344805929168576,0.34522367885028765,0.5566072380295607,False,,False
FKBP3,-0.09199377177139034,0.3454318002232599,0.5568725781945306,False,,False
SEC14L1P1,-0.3791415800285156,0.3457490741184814,0.5573161829160178,False,,False
CLEC2D,0.18659880991782174,0.34580762769258827,0.557342696671958,False,,False
FLI1,0.19554246067990277,0.345936513749609,0.5574825459585554,False,,False
FAM149B1,-0.287981017997331,0.34644409094941686,0.5576216478474503,False,,False
CMTR1,0.11893273119860659,0.3464127491360185,0.5576216478474503,False,,False
RAD23B,-0.17335693555572895,0.3464291567385519,0.5576216478474503,False,,False
SLAMF8,0.32004874973655095,0.3464107103361756,0.5576216478474503,False,,False
LRRC59,-0.09902928591941418,0.34617336184459174,0.5576216478474503,False,,False
FSD1,0.15916007959993017,0.34618602542900506,0.5576216478474503,False,,False
ZKSCAN3,-0.15603747292882453,0.34643781106201066,0.5576216478474503,False,,False
MFNG,-0.16070344811463677,0.34643497801958995,0.5576216478474503,False,,False
S100A4,-0.43952894265058795,0.34628651176123965,0.5576216478474503,False,,False
MIR6513,0.12855346622610853,0.3463019052953934,0.5576216478474503,False,,False
NUSAP1,-0.22139607293707897,0.3465899822391882,0.557774222278235,False,,False
POLE2,-0.2560836589168689,0.34662315875657335,0.557774222278235,False,,False
CRYGA,-0.2961096684944797,0.34674048576167155,0.5578446995342925,False,,False
TGFBR1,-0.3603819471101657,0.3467512418046505,0.5578446995342925,False,,False
KPNB1,0.10608902050797298,0.3469560854168643,0.5581064166560983,False,,False
OR1A2,0.3425638172786112,0.3471327082373751,0.5583226803084003,False,,False
SIPA1,0.2912475443860876,0.34720065838667813,0.5583641252660015,False,,False
SLC16A5,-0.13037249522264815,0.3472789595995494,0.5584222045941734,False,,False
THOC2,-0.11181282870141374,0.347348630499364,0.5584663940143424,False,,False
MLLT4,-0.31830726761320083,0.34752011040825626,0.5586063996932712,False,,False
BPESC1,0.3231849630583312,0.34750136107126645,0.5586063996932712,False,,False
GOLGA3,-0.11087798654810044,0.34813145273639623,0.5595196991522412,False,,False
ITCH,0.10577987046696435,0.3481728308466428,0.5595196991522412,False,,False
TUBG1,-0.19364240143558575,0.34834341477016684,0.5597258777995506,False,,False
H1F0,-0.3145308810205254,0.34839369019243965,0.5597387155088389,False,,False
FZD4,-0.27369541354807225,0.34853965815668236,0.5599052736674763,False,,False
NAPA,-0.1300377382741349,0.34862298541634495,0.5599711755801672,False,,False
GNPTAB,-0.12206540375543717,0.3487200739123451,0.5600591626277253,False,,False
RP11-69I8.2,0.434964876137073,0.34876920005730083,0.5600701081109416,False,,False
TMEM8A,-0.17193067472080514,0.3491218830024106,0.5605684577029244,False,,False
TRMT13,-0.15146119508815659,0.34921209822841065,0.5606453055487534,False,,False
PDCL3,-0.19372731746546812,0.34939523614362217,0.5608713001252882,False,,False
MID1,-0.20381262513301213,0.34972021224144406,0.5612568440155183,False,,False
SLC47A1,-0.29159877601399486,0.34970532933455584,0.5612568440155183,False,,False
A4GALT,-0.3029915090809743,0.34988391902967453,0.5613834468116123,False,,False
LENEP,0.3035923388408648,0.34987429811817017,0.5613834468116123,False,,False
DYRK2,0.28982326308473016,0.34996886167976177,0.5614516812574241,False,,False
HSPE1-MOB4,-0.10728865996555115,0.35020254289957486,0.5617584901068435,False,,False
SSNA1,0.12227122499971621,0.35027267998789774,0.5618027400350369,False,,False
PLEK,-0.16381568561456028,0.3503150121817024,0.5618027400350369,False,,False
MAGEF1,-0.1163484422394987,0.35040320380300416,0.5618080436943272,False,,False
RAB22A,0.12116428306116411,0.35038446520020844,0.5618080436943272,False,,False
CDH22,0.3454666801657087,0.3505611404685983,0.5619931956379843,False,,False
C3orf62,0.09229257373914024,0.35068427522480644,0.562054455884582,False,,False
PIN4,0.11129004221223582,0.3506477431917287,0.562054455884582,False,,False
SLC22A18,0.2810195436377949,0.3507334329431865,0.562065187877598,False,,False
AP1S2,-0.15210715915036133,0.35102520837692996,0.5624646753765189,False,,False
TNFRSF10D,0.3604501050409752,0.3511822891091892,0.5626482644563469,False,,False
TM2D3,-0.14049206851492357,0.3513744488816435,0.562888004338172,False,,False
STAU2,-0.16643089968371072,0.3515264982288167,0.5629272026439447,False,,False
CNIH3,0.28730712535903624,0.351441688913778,0.5629272026439447,False,,False
RTP4,-0.2903557820043954,0.35151212838470686,0.5629272026439447,False,,False
GRP,-0.3554158125670499,0.3515793859403359,0.5629437923904955,False,,False
ABCC9,-0.17198662610974935,0.35166907600996095,0.5629457639060624,False,,False
AC084219.3,0.436995762591434,0.35170820182089113,0.5629457639060624,False,,False
YWHAE,-0.11632531908652233,0.3516762915508056,0.5629457639060624,False,,False
IFNB1,0.3239192935147308,0.3519145954093136,0.5629955310983558,False,,False
IFT22,0.24518614167146247,0.3519519543581547,0.5629955310983558,False,,False
FRAS1,0.18366984565725986,0.3519416315371387,0.5629955310983558,False,,False
PWWP2A,0.33990546803969757,0.351919516043004,0.5629955310983558,False,,False
TPRA1,-0.2535356804443163,0.3519119947237997,0.5629955310983558,False,,False
RHO,0.29707196657350465,0.35215315026447735,0.5631551122684046,False,,False
ALKBH4,-0.18312359796595779,0.35226443526345774,0.5631551122684046,False,,False
MAP4K1,0.12653105410804955,0.3520967258633315,0.5631551122684046,False,,False
MIA-RAB4B,-0.3189049801362813,0.35220603307150117,0.5631551122684046,False,,False
DPF2,0.32848347549761403,0.3522250126227682,0.5631551122684046,False,,False
ZNF407,0.41046983180832,0.35230859798213643,0.5631576997330684,False,,False
GJA4,0.30289957223678243,0.3526833003452643,0.5635826674607332,False,,False
SPRY4,0.12694193989817926,0.3526442091076497,0.5635826674607332,False,,False
TESPA1,-0.26046928073649234,0.35270218457692176,0.5635826674607332,False,,False
KIF3A,0.16956847013712117,0.35279961456134135,0.5636408951356787,False,,False
